	1884
"余震尾波	1
取心收获率	1
 富煤带	1
 慢度-时间相关法	1
古城油田	1
 湘南—桂北地区"	1
电感耦合等离子体质谱法	4
"成象测井	2
复合碰撞造山	1
 隐式差分格式	1
 生物地层	2
大气	1
充填物	1
 博弈模型	1
 砂体成因	1
地震描述	1
 渗流机理	1
"甘青文化区	1
数字高程模型（DEM）	1
 武夷群	1
降水	5
 族组成	1
 堆积密度	1
 易伤害地层	1
 快速迁移	1
"路基工程	1
 梧南金矿床"	1
 非线性有限元	1
脉岩组合	1
"TM6	1
 金矿床系列	1
偏振属性"	1
"""X""型共轭剪节理	1
三维地质模型	1
 木本	1
信噪比(SNR)	1
晚更新世晚期	1
中强地震"	1
新太古代U-Pb年龄"	1
"地震反射	1
介电谱	1
 遥感解译	2
土钉应力	1
早二叠世岛弧	1
高陡边坡	1
堆山造景工程	1
 地震数据反演"	1
地基加固	3
 前景"	2
 湖泊水域面积变化	1
 原位试验	1
 早古生代陆-弧-陆碰撞	1
"放射性测井原理	1
"活性铁	1
 门"	1
温泉沟群	1
多波	1
 圆环桁架	1
岩浆源区	3
 爆破震动	3
低电阻率环带	1
泥化夹层	1
 释水变形	1
 黄丝—江洲	1
黄土层	1
 传感光纤	1
BIOLOG系统	1
 成礁机制"	1
"原位监测	1
参数反演	2
"土质层状地基	1
 水下地形	1
"气油比	1
 时空定位	1
 义县组	2
局限台地	1
检测器	1
超压"	1
收获率	1
 电阻率法"	1
 视电阻增大率	1
 Morlet小波	1
地应力	2
 空间结构	1
 基坑开挖与支护"	1
帚状旋扭构造体系	1
 加权"	1
 固结特性"	1
水管理	1
"岫岩地震	1
天然气"	1
"大城市边缘区	1
上石炭统	1
"泥岩盖层	1
"西藏南部晚白垩世	1
描述"	1
耦合技术	1
"黑土区	1
实期权"	1
蛇曲	1
遥测自动站	1
多元统计"	2
杭州市"	1
 金丽温高速公路	1
古近纪	5
澜沧江流域云南段	1
金刚石粒度"	1
"辽宁化石	1
错鄂	1
 有机质含量	1
陆缘弧火山岩"	1
 聚类分析"	3
应变场	1
 P-T-t轨迹理论"	1
 危险性预测	1
 平面分布规律	1
 变革	1
"墨水湖	1
 遂宁组	2
古近系	19
旅游线路	1
距离计算	1
 载荷试验	4
顺层切片	1
 驱动因素	1
 地表显示	1
 有限单元法（FEM）"	1
边界角	1
对比研究	2
 须家河组	5
"临南地区	1
评价模型	2
"水泥土混合桩	1
 半解析半数值解"	1
"西藏	33
电阻率断面"	1
"西藏札达	3
古潜山构造"	1
盐间非砂岩储层	1
 地震波衰减"	1
红参1井	1
 土壤侵蚀	2
层状结构"	1
古环境信息"	1
煤层顶板	1
 共同作用分析"	1
"CCSD	2
 热屏蔽	1
 含矿斑岩	1
气藏数值模拟"	1
 边坡工程	1
古地貌恢复	1
关键退化因子"	1
冲沟微相"	1
非弹性性质	1
 土颗粒胶结	1
 塑料排水板	3
 土地利用更新调查	1
"采矿	2
服务项目"	1
"沈阳市	1
 海平面升降变化	1
低代价"	1
始新统	1
 冲淤演变"	1
黄河中下游"	1
 减灾和预警	1
东岩组	1
 稳定标准	1
"精细匹配处理	1
找金潜力	1
 临界阈值	1
 地质灾害"	4
 层状土	1
非线性分析"	1
 综合开发利用	1
 岩性-地层油气藏	1
油藏模拟	1
"C型埃达克岩	1
弹性波速特征	1
 复杂难选铁矿"	1
"TEM	1
地温变化	1
物质平衡"	1
"表层沉积物	2
 磷素迁移"	1
西南涡"	1
深层地下水	4
角闪岩	1
 测井曲线重构	1
 水平位移监测"	1
找矿新发现	1
 波浪作用"	1
分布规律	9
等维新息灾变模型	1
 全球分布	1
"五大营养	1
 补偿校正"	1
"巨灾	1
螺杆灌注桩	1
 悬浮泥沙	1
 碰撞	2
 小波分析	5
现状分析	1
水环境	8
"溶腔	1
 水动力条件	2
克里金内插法	1
 民和盆地"	1
固结特性"	1
氚探测效率"	1
 井震联合	1
 底河道砂岩型铀矿	1
"TCE	1
"古地貌	1
分馏机理	1
 源距	1
防渗	1
 定量解释"	1
水质预测	1
油气勘探意义"	1
"岩溶生态系统	3
西沙群岛	2
扩展型滑坡	1
 高分辨率层序"	1
"TBM	1
低温相变	1
 湘东南	1
 检验"	1
油水运动规律	1
"抚顺盆地	1
岩性解释"	1
复信号分析	1
流动单元划分	1
埋钻	2
 勘探历程	1
 流度控制	1
示踪剂"	1
湿地水库群"	1
 演化方程"	1
 坡型前缘	1
时间域有限差分	1
"井震联合	1
井壁稳定性	1
 超前地质预报	1
治理对策"	1
"既有建筑物	1
 古气候变化	2
句容磨盘山	1
甘孜-理塘结合带	1
振动加速度"	1
"岳家庄—虎头崖构造杂岩带	1
 启动压差	1
古海洋	1
 坡面形态	1
 开采潜力	1
 有限单元法(FEM)"	1
东营组	2
 塔河油田"	1
"古环境	1
"规划辅助编制	1
尾波规一法	1
 惠民凹陷"	1
唐古拉山	1
孔隙压力	1
寒武系	3
松潘地块	1
 易发性	1
"深部流体	1
 偶极子横波成像测井	1
"小样本	1
显微结构"	1
渤海湾"	1
含水饱和度模型	1
表外储层	1
 海岸线检测	1
成矿条件"	2
成矿远景	2
"重复地震	1
油气分类	1
 宝石质量"	1
趋势分析	1
 铅电极	1
 微相砂体	1
 电阻率"	1
 天然气同位素	1
火山活动	1
 施工质量控制"	1
 油气层特征	1
声波	2
特提斯喜马拉雅	2
分类原则	1
 舒善河组	1
贵州坝陵河"	1
 则隆弄跃动冰川	1
钴矿床	2
"Sr-Nd同位素	1
"下二门油田	1
 时空变化	1
早-中二叠世	1
生命之树	1
反褶积	2
 应力路径	3
 沙质荒漠化土地治理	1
地震事件"	1
城市扩张空间模式	1
"沉陷特征	1
增白	1
 原油成因	1
泥石流	18
"B型俯冲	1
 外水水压	1
海底隧道	1
"第四纪	2
滨北地区	1
几何模型	1
"地下水浮力	1
"磁化率各向异性	1
"沉水植物	2
锚固质量	1
 张扭构造	1
 库岸	1
γ能谱测井"	1
 变质锆石	1
"第四纪海侵	1
高温高压实验	1
综合治理措施	1
"岩体质量	1
 结构模型"	1
 浙江台州市路桥区"	1
"蚀变流纹岩	2
电离层声重波	1
华北陆块"	1
 不排水剪切强度	1
 地质体	3
地震记录	1
女山	1
自然属性	1
伊通	1
 宽度年表	1
三维有限元"	1
冷却史	1
工程特性"	1
 岩性预测"	1
 陕西珊瑚属Shensiphyllum Ge et Yü	1
 濮阳湖	1
 生态保护	2
"接触面	1
裂谷带	1
成岩作用与油气侵位	1
 燕山晚期	1
"相位激电测深	1
含气饱和度	2
全球化背景	1
块状硫化物矿床"	1
微生物开采	1
洞穴碳酸钙沉积物	1
 S形曲线	1
 飞仙关组	4
 透明度分级	1
 动力接触"	1
双口山"	1
冀中坳陷"	1
"环形构造	1
 研究	3
"奉节库段	1
"花岗岩基	1
测井作业"	1
狩猎采集者	1
"流体识别	1
氡扩散系数	1
 长三角	1
模型的建立	1
岩浆岩带	2
玄武岩	9
"宽带约束反演	1
 古地温梯度	1
张掖绿洲"	1
烃类检测	3
"颗粒材料	1
 各向异性"	5
"西藏朱诺	1
"川江	1
盾构法	1
 多波束声纳	1
"沉积格局	1
储集层预测	2
"可持续发展	4
 环境问题	1
潜孔锤偏心跟管钻进"	1
观测孔	1
 概率极限状态	1
 半无限单元	1
"重力坝	1
地壳构造分区	1
沉积相	22
 无约束平差	1
"喀斯特(石灰岩溶洞)	1
 质量检查"	1
 圆拱式内撑系统	1
"表层沉积	1
 样品制备	1
 数值分析"	7
关断时间	2
Sr2+"	1
 SMP准则	1
 红土型金矿	2
 AMS14C	1
"AVO分析	1
优选	1
可靠度	2
基岩油气藏"	1
活断层探测	1
"榆林-神木地区	1
"康定温泉	1
冲击钻	1
 挤压逆冲	1
气候环境变化"	1
"黏性土	2
 重磁	1
 铂负异常	1
 随钻核磁共振测井"	1
裂损破坏机理	1
"天山造山带	2
 断层相关背斜	1
季风降水	1
"油坊庄油田	1
"大断裂	1
 新农村建设	1
 大地电磁法	1
 多震型	1
"辽北地区	1
"改进型Brovey算法	1
Ro差值法	1
法律定位	1
东昌湖"	1
 陕北斜坡	1
"平遥古城	1
 喜马拉雅山	1
"复合地基设计	1
角动量方程	2
油气勘探	9
 管理服务	1
 高压	1
古近系"	2
"陆海不同介质	1
"芜湖	1
多接收器等离子体质谱"	1
"隐爆角砾岩	2
 极化性异常	1
 发展前景	1
样品污染	1
"地学模型	1
"风险分析	2
"高速（高等级）公路	1
古生代造山带	1
"重力场	4
中国西部	1
福建漳州"	1
奇异性属性	1
钻井液"	2
 绿松石仿制品	1
硫精矿制酸	1
有色金属矿产	1
"青南凹陷	1
"微波溶样	1
低固相泥浆	1
变形破坏	1
辽北"	1
"惠州地区	1
时频谱图"	1
 提高采收率	1
拉萨地块	2
 矿化蚀变信息	3
沉降预测	1
内标法	1
恐龙	4
 砂土地基	1
层间剪切带	1
浅层地震勘探	1
系统软件平台的标准化"	1
雪冰	1
 藏东"	1
 增生楔	2
 地壳应力场	1
 地震条带	1
细观力学"	1
 时空展布"	1
 保德地区	1
 深层抗滑稳定	1
淮河流域	1
水坝"	1
隔层	1
"层间剪切带	1
研究方法	4
 构造控金	1
找矿模型"	2
"乌鲁木齐地区	1
 潮流"	1
 城市群	1
数据共享	3
 资料处理	1
"主分量分析	1
"深部探测	1
 岸坡变形与破坏	1
"第四系	3
找水打井	1
小洋盆	1
盆地模拟	2
 硅质岩	3
 小波变换"	2
 破坏过程	1
采煤沉陷	1
玻璃质"	1
"储层表征	1
植物化石组合	1
"低煤阶	1
深海记录"	1
 中更新世"	1
 金矿	10
农地利用	3
 刀盘开口率"	1
"印尼9级地震	1
软件	1
四川沐川县"	1
 随机介质	1
再平衡	1
"土工膜	1
中国新疆"	1
稀有金属晶洞花岗伟晶岩矿床	1
"三叠系	4
古亚洲洋板块俯冲	1
"兴安岭群	1
四面体单元	1
"盆岭构造	1
必要条件"	1
 矿山地理信息系统	1
杂砂岩	1
时浓曲线	1
"地震属性	12
 甘肃省"	4
水资源	7
脉钨矿床	1
地壳应力场"	1
气候环境变化	1
"CDMA	1
"辽西-冀北坳陷	1
"土地利用	39
地质地球化学特征	1
 工程地质条件	2
包古图	1
打拢	1
 尾波Q值	1
 风险评估和管理	1
"四川盆地东部	2
 灰色模型"	1
"潮滩	1
 活动型沉积组合	1
灯电流	1
工程治理"	1
"砂矿	1
"西南地区某泥石流	1
多环芳烃(PAHs)"	1
"数字化地震资料	1
 多年冻土退化趋势评估	1
油气成藏规律	2
"不整合	5
 玛纳斯河流域"	1
软件系统	1
 热模拟实验	4
"剪切波速	2
 Ce异常	1
 浸出液	1
SHRIMP U-Pb定年	2
万家寨水利枢纽"	1
 用地扩张	1
大陆动力学"	1
正则化	1
方位角	4
探讨"	1
洛南盆地	1
"模糊可靠度	1
 基础性评价	1
裂缝形态	1
理念	1
错距	1
"拦河大坝	1
智人"	1
"甲烷含量	1
 交会图"	1
"龙王坪滑坡	1
碱性岩浆	1
古油藏	1
"Mindlin解	1
 瓦斯含量	1
 推滑平衡分析法	1
环境与工程地质	1
 延河流域	1
"香山群	1
"北京沙尘频次的年际变化	1
 等时地层格架	1
 椭球体	1
国际会议	2
 沉桩可能性"	1
"黄原酸化壳聚糖	1
"土方开挖	1
测温方法"	1
玄武岩与辉绿岩	1
储层类型	1
水-岩作用	1
煤层气资源量	1
"Cosserat介质	1
ESR测年	1
 梯度塑性	1
复合地基"	3
储层	23
尺度效应	2
马庄滑坡	1
"盆地分析	1
 单点定位	1
磷灰石裂变径迹"	2
"输油管道	1
熵值法"	1
"信噪比估算	1
 巨猿	1
"元素碳	1
 科技奖励"	1
位移速率"	1
"大陆动磁	1
"土地利用分区	1
找钾方向"	1
小波时频谱	1
"最短路径射线追踪	1
前陆沉积	1
 干扰	1
 石器工业	1
海洋区域地质调查	1
裂隙发育	1
"反循环中心取样钻探	1
 止水帷幕"	1
 包裹金	1
"剖分折射法静校正	1
“三江”地区	1
氯化钠	1
"牙形刺	6
银矿物	2
可靠性分析	1
 长江口及邻近海域"	1
 发震断层	2
"超镁橄榄岩	1
"裂谷盆地	1
寒武纪	1
 中侏罗世	2
 烃源岩"	5
扩径	1
徐深气田	1
新类型矿床	1
黄土塬	1
 深埋隧道	1
 掀斜构造"	1
 走滑反转构造	1
碰撞"	1
影像特征	2
 农牧交错带	1
钻井液	2
"纳雍县	1
"高陡复杂构造	1
"黑河流域	4
 碳、硫、铅同位素"	1
傅立叶变换	3
陆棚	1
小波滤波器	1
"实际产状	1
有限元法	4
 动剪模量	1
含油气系统"	2
 超额收益综合法	1
震前异常"	1
发展建议"	1
新民堡群	1
挡土墙"	1
 峰值湿陷压力	1
 绿色蚀变	1
 临盘油田	1
 预警预报	1
"中南地区	1
产出环境"	1
锆石年龄	3
开挖效应"	1
"氧化还原滴定法	1
 环境管理"	1
 细观统计渗流模型	1
 铬铁矿	1
"井田开采	1
 东亚季风"	1
 静校正技术	1
震源机制解"	3
故障防治"	1
洋岛"	1
华北克拉通	2
绰墩遗址"	1
岩石学结构	1
地表二次沉陷	1
偏移"	3
崔沟村"	1
 信息化	2
"勘探形势	1
特殊性岩土	1
地下放电"	1
"鞘褶皱	1
 中墙形式	1
优势面分析	1
地层模型	2
 热释光和光释光测年	1
 氢键"	1
 耕地保护"	2
 统计分析"	4
"天然气组成	1
 Ⅻ号断层特征	1
 底形	1
"三叠纪	4
 超固结土	1
"模糊数学	4
渗流"	2
 中生代晚期	1
南澜沧江"	1
 水淹级别	1
"挤扩多支盘桩	1
地壳构造	1
 濮城油田"	2
"GPS数据	1
测算与分析	1
"同生断层	1
"传热模型	1
SN31井"	1
多流向算法（MFD）	1
"土地适宜性评价	1
"煤田水文地质	1
 深厚覆盖层	1
"岩土设计参数	1
 抽水试验	2
 岩体侵位构造	1
 计算公式"	1
"软粘土	1
电磁效应	1
 抗剪强度指标"	1
 储集体	1
影响评价	2
钠化改型剂	1
近地表速度场	1
 活动断裂带	1
 构造解释"	2
滨海湿地	1
 Q系统	1
"断裂	9
 柴达木北缘"	1
大型或超大型矿床	1
 数学模型"	1
"局部开挖	1
近源地面运动地震图"	1
旧石器分期"	1
长江三角洲东缘地区"	1
 H型曲线	1
岩石组合	2
 遗迹群落	1
构造控制	2
忙怀组流纹岩	1
"同位素地质年代学	1
产业化"	1
元数据系统	1
地统计学"	1
高密度钻井液	1
"中国东南近海	1
 林芝地区	1
层间滑动构造	1
 不连续成气特征	1
 MonteCarlo"	1
DEA模型	1
数监测测试"	1
 挡土墙效应	1
轴值	1
坝区花岗岩	1
鲍家火山盆地"	1
 凹坑"	1
远景评价"	1
"集体建设用地	1
 随机有限元	1
 生物降解	5
环太平洋带	1
"1-(4-硝基苯基)-3-(3	1
体系域"	1
水土流失预测	1
 桩身结构强度"	1
 现状诊断	1
成岩岩相	1
 动态均衡	1
被动-顶板（roof）断层	1
 累积影响"	1
"上扬子地台	1
 浙江省"	10
神道口断裂	1
"泥质粉砂岩	1
诱发原因	1
麻粒岩	2
 第四系生物气"	1
胡萝卜素	1
地下水补给"	1
东太平洋CC区"	1
 苏鲁造山带	1
成矿系列缺位	1
 束缚水体积	1
岩心裂缝特征	1
深层过程	1
挖潜目标	1
 数据分析	1
油气运聚成藏"	1
防排水措施"	1
"地质特征	12
造纸废水	1
"底质分类	1
 蒙特卡罗法（MC）	1
模拟试验	2
灰色神经网络"	1
"新疆伽师	1
 谱	1
 区域意义	1
"电气石硼肥	1
次生油气藏	2
震积岩单元	1
 火山灰胶凝效应	1
沉积物	13
多过程耦合模型"	1
 动力可靠度	1
 Wordian	1
复发间隔"	1
氚活度测量	1
 产量"	1
 体系"	1
浅层流体流动	1
 成岩史	1
计算机辅助软件工程"	1
 粉土"	2
定量评价方法	1
石千峰组	1
蚀变辉长岩	1
金属矿勘探	1
"年度预测能力	1
新疆西准噶尔巴尔鲁克地区"	1
低位三角洲	1
"共反射面叠加	1
水平推剪试验	1
水合物	4
水功能区划	1
井间示踪剂	1
现代人类起源"	1
次生孔隙	7
油藏"	1
"天文年代学	1
 布丁构造	1
贵州织金"	1
"相角	1
轨道调谐"	1
 弯折破坏"	1
 路面铺设"	1
"Funnelasinensis gen.et sp.nov.	1
 岩浆热液型铜（金）矿	1
 南向挤出	1
"无人机	1
致密砂岩	4
巴丹吉林沙漠"	1
避高就低	1
"改造型残留叠合盆地	1
阿尔金"	1
 异常含气浓度	1
 含煤沉积盆地	1
 荷载-位移曲线	1
 DB Index准则	1
 Mindlin位移解	2
地震断层	1
 潜力分析"	1
 富蕴地区	1
"有孔虫Neogloboquadrina pachyderma(sin.)	1
 分频计算	1
 天然气勘探"	2
有限单元法	1
出溶物"	1
 短期异常	1
重塑"	1
"姬塬地区	1
"深部油气	1
"大民屯凹陷	3
β分布	1
"实验岩石	1
 地震动力源	1
"零偏移距	1
 开垦和樵采干扰方式	1
 喜山期	1
 北京市"	1
顶进阻力	1
重锤冲击成孔	1
"路堑边坡	2
有机成因	3
"“3S”集成技术	1
可容空间	2
 航磁	1
 油田注水"	1
"张衡地动仪	1
 应力松弛	1
延长组长6	1
慢积	1
 潮汐	1
内侵	1
 投资"	1
"调整改造	1
中非地区"	1
"区域尺度	1
地震数据	3
大陆俯冲	1
充气钻井	1
 红外谱	1
 巢湖	1
三角洲前缘沉积	1
 地物波谱	1
 站场路基	1
 高黎贡山	1
 自动分类监测周期"	1
"数值建模	1
环境污染"	1
四川雅安"	1
四川茂县"	1
 英买地区	1
 松托嘎	1
"有机质	2
 优选模式	1
"乍得南部	1
"西南天山	1
尺度效应"	1
 靶区圈定	1
全球界线层型及剖面点(GSSP)"	1
骑田岭"	1
界线红层	1
地幔胀缩力	1
湛江"	1
冲积扇演变	1
"高海拔	1
治理措施	1
单井油藏评价	1
"深部找铀	1
门巴花岗岩	1
 壤中流	1
 气候周期	1
生态经济"	1
启示"	2
 晚期聚气	1
生物古地理"	1
 贵州石笋"	1
 地壳结构	1
"香港	2
 离心模型试验	4
河北阳原	1
"东河砂岩	3
流体组分	1
洞口边坡"	1
广东罗定"	1
帷幕补强灌浆	1
桦甸大线沟"	1
"超高压变质作用	2
"地形-均衡补偿	1
油层敏感性	1
地幔对流	1
断条构造	1
晶体结构	1
"变火山岩	1
滑石板滑坡	1
 二叠系	4
"台地峡谷型岩溶地貌	1
社会发展	1
"渤南洼陷	2
 单因素分析多因素综合作图法	3
"深井长期观测	1
 发展趋势"	7
"下寺湾油田	1
原位修复	1
 定量划分"	1
"原型迭加	1
"风蚀	1
洪泽凹陷	2
 海底扩张"	1
 15.753kaB.P.以来	1
HP-UHP变质岩	1
"RMT	1
 中硬场地	1
 遥感信息	1
石油资源量	1
 控制要点"	1
 填充脉体	1
"真空深井降水技术	1
 无网格方法	1
揭碑滞后	1
 固相萃取"	1
大斜度井	1
生物地层学	2
选择方法	2
调查"	2
 余震"	1
盐生植物	1
"秦巴地区	1
北羌塘盆地"	1
钨酸铅	1
构造控矿规律	2
 形态分布	2
记录"	1
光合有效辐射	1
 自适应井眼校正	1
 分析"	6
重力选矿	1
"人类圈	1
橄辉无球粒陨石	1
工程控制	1
油储地球物理	1
浅层剖面	1
"海岸变迁	1
净化作用"	1
 极限分析	2
微生物"	2
"基性岩脉	1
"生物群	2
"单环芳烃	2
孔隙结构	11
岛弧背景	1
"高冒区	1
"构造层序	1
 栖息密度	1
"松嫩平原	5
线框架模型"	1
 雨山超单元	1
 海岸带"	2
"富集因子	1
 激发因素	1
"泰安市	1
"隐蔽油气藏	3
多媒体"	1
 胀缩性	2
 低渗透率	2
岸坡变形破坏	1
"活动段长度	1
"空间分析	1
"构造动力学	1
偏态分布	1
运动速率	1
评价指标体系"	1
"RTK	1
 东海陆架盆地"	1
晚更新世	5
综合判别	1
 效益"	1
封闭性	3
 东秦岭"	1
"阿克沙克组	1
大水井隧道	1
预报判据	1
充填	1
水土保持效应"	1
 苏锡常地区"	2
 破损过程	2
合成震源记录	1
 判别"	1
 桩与桩相互作用	1
"地球化学元素	1
“多元控油—主元成藏”	1
火星探测"	1
"农田土壤	1
东准噶尔	2
 济阳坳陷"	9
"地震层序	1
 火成岩省	1
养分	2
"滑坡机理	1
金	2
原岩应力	1
"钒钛铁精矿	1
 降水"	1
预测预警"	2
 矿产开发	1
盐渍化	1
介形类	1
纵向边界位置提取	1
灵敏度	1
农业	1
 珐琅质	1
成因类型	13
克拉通内盆地	1
流动重力	1
 华北地台北缘	1
静力触探	1
 经验确定方法	1
过江隧道"	1
海色矩阵	1
双柏县	1
 黄铁矿	4
地层划分"	3
"托让格库都克组	1
施工措施"	1
找矿靶区	1
 换算方法"	1
 金矿床"	2
"非线性	1
极端微生物	1
 冻土上限"	2
 叠加次数	2
 瑞利波	1
 森林采伐"	1
 垂向运移	1
扩孔	1
地震映像	1
 人工边界	1
黄金洼	1
 to道拟合	1
 频谱模型	1
高渗透区	1
抬升	1
 己二酸酯	1
单频干扰	1
"固体矿产	1
异常电位"	1
可靠性	2
岩石物理参数	1
 数字高程模型	2
诺尔特地区"	1
 公路地质灾害	1
地基处理"	8
成岩矿物	1
 技术体系	1
化学性质	1
 热改性膨润土	1
复杂介质"	1
 轴向应变	3
 潜水	1
 补排关系	1
 碎屑沉积物	1
"东营黄河大桥	1
松潘-甘孜造山带	1
 临界矿化度	1
"板块构造	2
 标准化	1
"节约型社会	1
 高频感应测井	1
 动力响应	4
六盘水市"	1
类型"	2
吐鲁番盆地"	1
乌裕尔河中下游流域	1
"地磁日变化	1
分子成熟度参数	1
 CL成像	1
 更新	1
环带	1
成槽技术	1
发育与分布	1
 勒巴泉	1
"时空数据库	1
 三维地震勘探	1
 Qc-1值	1
水-土钉作用	1
 稳定性监测	1
"成矿带	1
热演化	6
显微测温分析	1
 水槽实验	1
B""层内的低速带(LVZ)	1
 站速度	1
 油层描述"	1
"小佟家堡子	1
 含煤特征	1
 HDPE膜	1
"西北降水	1
"深部	1
不完全Cholesky分解"	1
F-F生物灭绝事件	1
瞬变电磁测深	1
构造格架	1
刚体极限平衡法	1
南极陨石"	1
 火山泥石流	1
星座图	1
堤基防渗处理"	1
多期次矿化	1
透射电子显微镜	1
